customer_id,product_id,rating,구매일시,좋아요,장바구니
791,286,4,1631128087.0,0,0
250,173,5,1629770004.0,0,1
760,214,2,1627347366.0,0,1
660,143,2,1642882022.0,1,0
788,233,3,1632551328.0,0,1
766,638,3,1642989913.0,1,1
160,235,3,1628448609.0,1,1
728,668,4,1631122794.0,1,1
655,247,3,1639154630.0,0,0
164,467,5,1641082071.0,1,0
588,713,2,1641695648.0,0,1
676,315,5,1644366459.0,1,0
802,133,4,1627665347.0,0,0
650,429,4,1643062218.0,1,0
650,617,2,1643067520.0,0,1
507,316,3,1641644074.0,1,1
629,256,4,1631796722.0,0,0
524,542,3,1636316958.0,1,1
733,7,3,1631215603.0,1,0
70,99,3,1635830753.0,1,1
665,316,4,1635969897.0,1,1
642,534,5,1637286609.0,0,0
308,282,5,1639416622.0,1,0
180,925,4,1629035472.0,0,1
642,141,5,1637283018.0,1,0
727,778,2,1635391616.0,1,1
468,42,4,1626974549.0,1,0
663,354,5,1641173732.0,1,1
342,274,3,1626664531.0,1,0
735,680,4,1628377561.0,0,0
593,621,3,1637874296.0,0,1
496,266,4,1627743784.0,0,1
195,574,4,1635502804.0,1,0
209,801,5,1635097810.0,1,1
563,769,4,1632187582.0,0,0
486,115,3,1631554939.0,1,1
630,274,1,1637347108.0,0,1
795,1017,2,1634935578.0,1,0
514,227,3,1627143525.0,0,0
25,96,5,1637533415.0,1,0
382,354,4,1627627149.0,1,1
49,427,5,1639746979.0,0,1
290,641,3,1632154034.0,1,1
758,386,3,1633660386.0,1,1
292,94,4,1632783568.0,1,0
709,94,5,1631528397.0,0,1
451,924,4,1630692772.0,1,1
93,119,3,1640385053.0,0,1
642,136,4,1638250173.0,0,0
551,443,4,1644463242.0,0,0
222,471,3,1629243739.0,1,0
608,443,5,1632086593.0,1,1
771,220,2,1632339709.0,1,0
503,427,5,1632152102.0,0,0
524,318,3,1636001179.0,1,0
148,8,4,1628700297.0,1,0
296,19,5,1635876524.0,1,1
758,161,5,1633656089.0,0,1
606,149,5,1629828493.0,1,1
389,661,5,1631767516.0,0,1
663,1324,3,1641172473.0,0,0
755,680,5,1634249574.0,0,1
798,974,3,1626975469.0,0,0
746,558,4,1636755367.0,1,1
560,315,4,1631655406.0,1,1
788,682,3,1632549106.0,1,1
647,253,4,1628214131.0,0,0
664,45,4,1629770415.0,1,1
733,119,3,1631216723.0,0,0
399,445,2,1634030791.0,0,0
343,195,4,1628084836.0,1,0
664,674,4,1628206580.0,0,1
435,328,5,1635810671.0,1,1
298,191,5,1635862867.0,0,0
714,286,3,1644458092.0,0,1
457,7,4,1634073278.0,1,1
504,354,4,1639512705.0,0,0
308,97,4,1639418057.0,0,1
787,358,3,1640659075.0,1,0
758,373,4,1633735347.0,0,1
275,465,3,1631994772.0,1,1
695,981,4,1640486150.0,0,0
696,312,5,1638083578.0,1,0
795,626,3,1634933661.0,0,1
223,808,4,1643230371.0,0,0
271,493,3,1637528971.0,1,1
785,207,3,1631119043.0,1,0
798,1085,3,1627596421.0,1,1
582,15,3,1634641481.0,0,1
506,666,1,1626625513.0,0,0
367,182,5,1628369990.0,0,0
236,131,5,1641796059.0,1,1
350,644,5,1634025918.0,1,1
279,934,3,1642889078.0,1,1
716,184,3,1631475867.0,0,1
292,621,5,1632785778.0,1,0
798,162,4,1626983502.0,1,0
623,225,4,1642714528.0,1,1
303,1033,2,1631224365.0,1,0
497,1134,1,1631043111.0,1,0
694,608,4,1627408181.0,1,1
679,67,4,1636167688.0,0,0
731,498,3,1637863209.0,0,1
622,92,2,1634351694.0,1,0
442,207,4,1635068283.0,0,0
450,925,4,1634056803.0,1,0
82,195,4,1630449847.0,0,1
800,730,4,1639326477.0,0,1
767,185,4,1643142658.0,0,0
664,475,5,1629771393.0,1,1
561,646,4,1637487455.0,1,1
499,12,5,1637279040.0,1,1
804,11,4,1631122954.0,1,0
411,228,3,1642715362.0,1,0
682,238,4,1640201637.0,0,0
22,379,3,1630567413.0,0,1
506,743,4,1626556486.0,0,0
751,1571,1,1640979429.0,0,1
650,1013,3,1643049480.0,1,1
595,1007,1,1638601977.0,0,0
76,68,4,1626707981.0,1,1
152,153,5,1635698390.0,1,0
424,48,3,1632539519.0,0,0
458,538,3,1638074863.0,1,0
538,208,3,1628786665.0,1,0
480,850,4,1642888356.0,0,0
705,373,3,1635108237.0,0,0
748,668,2,1631134233.0,0,1
294,179,5,1629499532.0,0,1
328,786,2,1636728159.0,1,1
13,746,1,1634077084.0,1,1
747,3,2,1640413567.0,0,0
688,323,5,1635833606.0,0,1
644,125,4,1640756775.0,1,0
731,151,3,1637862555.0,1,1
72,545,5,1631716638.0,0,0
125,267,1,1631134002.0,0,1
432,274,4,1641095947.0,0,0
675,640,5,1641169971.0,0,0
493,285,4,1635809823.0,1,1
2,235,4,1640232017.0,1,0
640,560,4,1626458569.0,1,1
435,98,3,1635811711.0,0,1
727,269,4,1635388149.0,1,0
705,560,5,1635108058.0,1,0
70,220,4,1635744269.0,0,0
354,852,3,1642897109.0,0,1
429,90,4,1634065684.0,0,1
501,675,3,1635027774.0,0,0
655,1099,3,1639108965.0,1,1
711,40,4,1631674875.0,1,0
253,190,1,1643308884.0,0,0
756,90,3,1626508027.0,1,0
84,461,4,1635133148.0,1,0
655,738,2,1639152879.0,1,0
668,308,4,1633271023.0,1,1
174,123,5,1638194069.0,1,1
693,640,3,1627162364.0,1,0
280,56,4,1643380514.0,0,1
798,272,5,1626975772.0,1,1
303,862,4,1631146291.0,0,0
548,3,1,1643095967.0,1,1
579,330,4,1632631372.0,1,0
727,753,2,1635392780.0,1,0
803,283,5,1631734592.0,1,1
92,46,4,1627334732.0,1,1
287,938,4,1627014036.0,1,0
682,677,2,1640198871.0,0,1
234,615,3,1644016286.0,1,1
189,59,3,1644945826.0,1,1
18,267,5,1631809305.0,0,1
665,179,4,1635971936.0,0,1
532,267,4,1642968537.0,0,0
487,256,5,1635120613.0,1,1
186,256,1,1631400880.0,0,0
796,1023,4,1644874740.0,0,0
802,291,4,1627664637.0,1,0
275,445,3,1627878296.0,1,1
697,679,4,1634301714.0,0,0
101,149,3,1628816628.0,1,1
395,48,5,1635443009.0,0,1
754,471,4,1631131742.0,1,1
345,218,3,1636671457.0,1,1
378,43,3,1631736609.0,1,1
416,157,1,1637997412.0,1,0
593,712,4,1627351890.0,1,1
648,170,5,1636047538.0,0,1
118,662,4,1627065257.0,0,0
119,351,5,1642306231.0,1,1
145,217,5,1629023185.0,1,1
201,1358,3,1635820853.0,1,1
180,773,4,1628808388.0,1,1
637,320,1,1634579182.0,0,1
721,975,3,1628817527.0,1,0
796,157,3,1644874685.0,0,0
6,255,2,1635279478.0,1,1
655,163,3,1639330512.0,1,0
654,274,1,1639543866.0,1,1
788,68,4,1632549908.0,1,1
593,749,2,1627351951.0,0,1
533,64,4,1631119204.0,0,1
670,230,3,1629655448.0,1,1
216,54,5,1631913608.0,0,1
536,475,5,1634039370.0,0,0
476,237,4,1635044475.0,0,0
336,26,5,1629437877.0,0,1
557,738,4,1636037373.0,1,0
405,229,3,1637228094.0,0,1
638,669,3,1628375259.0,1,0
467,10,4,1631212496.0,1,1
308,1440,4,1639418346.0,0,1
454,258,1,1639680454.0,0,1
551,727,4,1644464710.0,0,1
580,677,3,1635804583.0,0,0
194,482,3,1631201475.0,1,1
130,183,5,1626897033.0,0,1
437,30,4,1631820855.0,0,0
796,532,2,1644728672.0,0,1
633,400,4,1627005654.0,0,1
610,414,5,1640383241.0,0,0
501,24,3,1635028519.0,0,1
18,206,4,1631811004.0,1,1
675,344,4,1641168431.0,0,1
773,186,3,1640220091.0,0,1
92,960,2,1638123626.0,1,1
780,197,5,1643043723.0,0,1
757,4,5,1640146461.0,1,1
248,154,5,1636214945.0,1,0
505,31,4,1641014067.0,1,1
486,1247,3,1631554515.0,1,1
151,176,5,1631204586.0,1,1
537,668,1,1637709181.0,1,1
623,220,4,1642714110.0,1,0
472,2,5,1644470676.0,0,1
680,803,3,1628755312.0,1,1
475,889,5,1643131402.0,0,1
588,766,3,1641707600.0,0,0
551,70,5,1644463972.0,1,0
514,192,4,1627143525.0,0,1
582,406,1,1634642652.0,0,1
524,32,4,1636314679.0,1,1
628,330,5,1632457096.0,0,0
764,31,4,1627926687.0,1,1
536,487,4,1634039333.0,0,0
733,295,2,1631215502.0,0,0
278,507,5,1642975330.0,0,0
484,80,4,1642875444.0,1,1
780,96,1,1643044027.0,1,0
181,257,1,1630641668.0,0,1
712,829,3,1626637160.0,1,1
537,20,3,1637709974.0,1,0
233,503,5,1627701120.0,1,0
709,228,2,1631528551.0,0,0
294,321,4,1629498729.0,0,1
443,306,5,1635184866.0,1,1
122,1026,4,1630950605.0,0,1
780,462,3,1643043904.0,0,1
786,444,2,1634524096.0,0,1
83,31,5,1631987751.0,0,1
642,172,5,1637522594.0,0,0
381,730,4,1644377677.0,0,0
666,509,4,1631819563.0,0,1
740,319,3,1631202839.0,0,1
7,505,4,1643031772.0,0,0
719,766,3,1635662002.0,1,0
788,203,4,1632548068.0,0,0
643,203,5,1643127222.0,1,1
733,246,3,1631215752.0,0,1
387,905,5,1638159575.0,0,1
758,283,5,1632352230.0,0,0
360,318,3,1632034094.0,0,1
430,19,5,1628905623.0,0,0
405,728,4,1637227690.0,0,0
738,54,4,1627030418.0,1,1
301,247,3,1633754801.0,1,0
666,80,3,1631994194.0,0,0
592,309,2,1634287780.0,1,0
568,646,3,1629587281.0,0,0
519,310,5,1634928134.0,1,1
586,171,3,1635739287.0,1,0
727,735,2,1635392519.0,1,1
622,820,4,1634270955.0,0,1
629,462,5,1631797565.0,1,1
56,720,4,1644357147.0,0,0
615,842,4,1631128088.0,0,0
766,502,3,1642990038.0,1,0
759,297,5,1626907686.0,0,1
548,323,4,1642723278.0,1,0
296,294,4,1635876665.0,0,0
766,133,4,1642989053.0,0,1
796,519,3,1644355654.0,0,0
754,730,3,1631131991.0,0,1
327,44,3,1639425840.0,0,1
450,599,4,1634053088.0,0,0
796,152,3,1644356155.0,0,0
143,312,4,1640087542.0,0,0
374,226,5,1632075973.0,0,0
106,189,5,1633131453.0,0,0
608,28,4,1632085484.0,1,0
775,345,3,1642712804.0,0,1
495,467,5,1640315144.0,1,0
802,283,2,1627664532.0,1,1
655,255,3,1639154020.0,1,1
378,735,3,1631735597.0,1,1
689,7,5,1628356334.0,1,1
253,1020,4,1643308199.0,1,1
610,28,4,1640383258.0,0,1
244,1084,4,1632288087.0,0,1
804,538,3,1631123884.0,0,1
756,546,1,1626509152.0,1,1
638,398,3,1628375059.0,1,0
758,126,4,1633657625.0,0,0
751,642,4,1640813951.0,0,1
407,87,4,1626723948.0,0,1
804,31,4,1631122792.0,1,1
792,109,3,1629590126.0,0,1
537,1103,4,1637711407.0,1,0
425,659,3,1630417908.0,1,0
229,739,3,1643312164.0,1,0
735,801,4,1628378570.0,0,1
717,109,4,1636322479.0,1,1
694,176,4,1627407099.0,0,1
774,125,4,1640237198.0,0,0
504,714,3,1639591973.0,0,0
793,295,4,1626783971.0,1,1
642,1256,3,1638249715.0,0,0
405,29,4,1637225639.0,0,1
151,605,4,1631208729.0,1,1
592,668,2,1634287690.0,0,1
194,280,3,1631219614.0,1,1
251,466,3,1637952319.0,1,1
566,31,3,1633330825.0,0,0
637,335,4,1634580888.0,0,0
371,1,4,1629167440.0,0,0
730,107,4,1631990390.0,1,1
141,686,4,1636265498.0,1,1
385,281,2,1631119984.0,0,0
775,283,4,1642712741.0,1,0
618,68,3,1642987495.0,0,1
92,177,5,1627333077.0,1,1
562,159,3,1630876445.0,0,0
689,248,5,1628356334.0,0,0
663,1225,3,1641172679.0,0,1
295,77,4,1631197600.0,1,1
600,182,3,1640131750.0,0,0
751,83,3,1640977767.0,1,1
619,22,5,1637633992.0,0,0
593,650,5,1627351372.0,0,1
758,67,5,1633656233.0,0,1
684,730,4,1627490830.0,1,1
660,1346,2,1642881294.0,1,0
465,54,4,1635211110.0,1,0
398,492,5,1627337734.0,0,0
500,466,4,1635545391.0,0,1
454,942,2,1639946955.0,0,1
749,15,5,1630526841.0,1,0
54,115,5,1632615384.0,0,1
763,208,3,1630595015.0,0,0
546,51,5,1636821502.0,0,1
642,371,3,1637286194.0,0,1
34,976,5,1640282808.0,0,0
496,416,3,1627746229.0,0,1
487,25,1,1635125130.0,0,1
650,399,3,1643049443.0,1,1
645,4,4,1643735347.0,0,0
614,145,5,1631144332.0,0,0
752,269,5,1642888452.0,0,0
344,96,4,1636581180.0,1,1
526,285,4,1637361910.0,0,1
535,150,4,1631298385.0,0,1
290,1,5,1632154327.0,1,0
303,185,5,1631146631.0,1,0
714,675,4,1644457903.0,1,1
524,442,5,1636316182.0,1,0
636,9,3,1643128185.0,0,1
731,414,4,1637863039.0,1,1
604,125,4,1635347946.0,0,1
535,682,4,1631298880.0,0,1
85,230,3,1634675966.0,0,1
642,214,3,1637283083.0,0,0
735,618,3,1628378755.0,0,1
159,451,3,1632237848.0,1,1
513,320,5,1636742636.0,0,0
560,253,4,1631656109.0,1,1
650,1111,4,1643063856.0,0,0
709,2,4,1631528511.0,1,1
378,574,5,1641345232.0,0,0
299,152,4,1629871943.0,1,0
782,865,3,1643178918.0,1,0
634,312,5,1641144384.0,0,0
600,94,5,1640131664.0,0,0
389,195,5,1631671485.0,1,1
455,388,3,1630792152.0,1,1
592,189,5,1634635735.0,1,0
255,815,2,1634896958.0,0,0
715,85,4,1627643024.0,1,0
798,149,3,1627234819.0,1,0
43,573,3,1635636468.0,1,1
250,121,3,1629769837.0,1,0
675,861,4,1641168679.0,1,0
770,1,5,1627652219.0,1,1
497,544,3,1631042155.0,0,0
777,214,4,1627660597.0,1,0
774,28,3,1640236698.0,1,1
313,141,3,1642694925.0,1,1
437,688,2,1631822426.0,1,0
86,301,3,1631250149.0,0,0
724,301,4,1635437703.0,1,0
487,283,2,1635119831.0,0,0
763,11,4,1630598333.0,1,0
104,834,2,1640145263.0,0,1
727,531,2,1635388523.0,0,1
194,641,3,1631200991.0,0,1
535,1404,4,1631298207.0,0,1
786,84,4,1634523006.0,0,1
434,109,5,1638404540.0,1,1
735,25,4,1628378684.0,1,1
474,86,4,1639606106.0,1,0
741,278,3,1643138403.0,0,1
453,618,3,1639622025.0,0,0
406,284,1,1631219987.0,0,1
712,77,4,1626409850.0,1,1
334,170,3,1643228954.0,0,0
132,283,3,1642958680.0,0,1
671,229,3,1635715993.0,0,1
454,97,3,1633640296.0,1,1
744,618,2,1632852357.0,0,1
682,562,2,1640197948.0,1,0
601,141,3,1628031073.0,0,1
140,301,4,1630693747.0,0,1
777,680,4,1627659137.0,1,0
766,132,5,1642988968.0,0,0
746,538,3,1636755434.0,0,0
774,183,2,1640237683.0,1,0
758,624,5,1633655922.0,1,0
705,189,1,1635198871.0,1,1
151,957,5,1631208607.0,1,0
608,995,4,1632086032.0,1,0
457,1167,4,1634229905.0,0,1
796,268,4,1644291799.0,0,0
712,650,4,1626410234.0,1,0
745,8,4,1631803627.0,0,0
758,1501,3,1633658258.0,0,0
537,319,1,1637709153.0,0,0
474,191,4,1639605497.0,1,0
738,206,4,1627030418.0,1,1
682,418,5,1640199206.0,1,1
442,568,2,1635070703.0,0,1
374,48,3,1632074367.0,0,0
241,882,2,1638930085.0,0,0
792,595,3,1629590305.0,0,1
747,488,5,1640319015.0,1,0
776,437,2,1644600480.0,0,0
445,327,2,1642879274.0,0,1
466,66,3,1641965159.0,1,0
800,125,4,1639326980.0,1,1
500,215,4,1635556053.0,0,0
718,808,2,1635029642.0,1,1
716,602,5,1631475496.0,0,1
223,336,4,1643229212.0,0,1
180,220,5,1628807815.0,1,0
557,12,5,1632859653.0,1,1
399,1167,2,1634028690.0,0,1
492,520,5,1631649878.0,1,0
593,159,5,1627351464.0,0,0
768,63,4,1638985100.0,0,0
654,281,5,1639543471.0,0,1
709,442,2,1631528167.0,1,1
663,1029,4,1641172562.0,1,0
675,256,3,1641168679.0,1,1
758,646,5,1633656032.0,1,0
605,98,5,1631105432.0,0,0
318,1031,4,1636176738.0,1,1
272,198,5,1631135043.0,1,0
35,324,3,1627139017.0,1,0
305,473,3,1638003275.0,1,1
738,170,4,1627029895.0,1,1
581,267,3,1631321348.0,0,0
630,961,4,1637347108.0,0,1
647,979,4,1628214131.0,1,1
682,165,2,1640202101.0,1,0
651,324,4,1631806473.0,1,0
73,80,2,1640305754.0,1,1
620,932,4,1641668036.0,1,0
406,194,2,1631126588.0,0,1
621,85,5,1626645408.0,1,0
697,281,5,1634302146.0,0,1
452,84,4,1626954683.0,0,0
666,594,4,1632247943.0,0,1
621,881,1,1635480011.0,0,1
629,515,3,1631796963.0,0,1
634,707,4,1627409794.0,0,0
763,370,2,1630603513.0,0,0
766,363,3,1642990875.0,0,1
201,958,3,1635820522.0,1,0
291,210,4,1626548027.0,1,1
463,739,4,1641623769.0,1,0
497,200,4,1630440023.0,0,1
161,313,5,1642850275.0,1,0
676,112,5,1644366606.0,0,0
793,119,3,1626784193.0,1,1
639,109,2,1642919613.0,0,1
551,1099,5,1644465331.0,0,0
527,663,4,1631136587.0,0,0
795,98,5,1632235946.0,0,0
643,97,4,1643127485.0,0,1
716,1031,4,1631477303.0,0,1
699,219,4,1630562667.0,0,0
268,400,2,1627422822.0,0,0
648,17,2,1636562078.0,1,1
396,123,3,1636326191.0,1,1
487,75,3,1635210814.0,1,1
659,639,3,1643066307.0,1,1
782,1568,2,1643180230.0,0,0
515,267,2,1639338844.0,1,0
318,506,2,1636176524.0,0,1
608,354,5,1632084916.0,1,1
405,1021,1,1637229543.0,1,0
774,858,1,1640238876.0,0,1
354,480,4,1642897659.0,0,0
327,93,3,1639498596.0,1,0
661,270,4,1644961023.0,0,1
638,502,3,1628374704.0,1,1
752,307,1,1642887791.0,1,0
663,48,5,1641173502.0,0,0
804,202,4,1631121450.0,0,1
533,123,5,1642943021.0,0,0
532,145,4,1640314802.0,1,1
181,732,2,1630642720.0,0,0
62,208,4,1631054640.0,0,1
749,724,3,1630527988.0,0,0
715,723,4,1627644224.0,0,0
158,186,4,1631814332.0,1,1
497,785,3,1631042586.0,0,1
641,266,4,1631049827.0,1,1
416,743,4,1644894333.0,0,0
188,178,5,1626753329.0,0,0
608,8,2,1632085484.0,1,1
655,622,3,1639203224.0,1,0
720,267,3,1642942608.0,0,1
618,1,4,1642988063.0,1,1
617,310,1,1635468511.0,1,0
193,159,3,1640805912.0,0,0
705,253,5,1635107152.0,1,0
502,241,3,1635382945.0,0,1
59,498,5,1639885921.0,1,1
624,1065,2,1631473408.0,0,1
342,490,4,1626999334.0,1,0
648,167,5,1633892651.0,1,1
484,291,4,1629740860.0,0,1
617,659,1,1635469635.0,1,0
548,243,4,1642722624.0,1,0
753,885,4,1643080364.0,0,1
508,354,5,1635447246.0,0,1
303,655,4,1631165475.0,1,0
727,52,3,1635391045.0,0,0
677,832,3,1641079327.0,0,1
754,807,3,1631132116.0,0,1
772,866,4,1629213731.0,0,1
454,947,1,1639947279.0,0,1
181,1202,1,1630642168.0,1,1
299,237,3,1629872601.0,0,1
276,382,3,1626467526.0,1,1
781,285,2,1631313862.0,1,0
355,1327,4,1631165760.0,0,0
429,61,2,1634067505.0,0,1
600,159,4,1640131908.0,1,0
429,1166,3,1634067350.0,0,1
354,268,5,1642896082.0,0,0
747,324,4,1640318425.0,1,1
559,501,3,1642714209.0,0,1
488,188,5,1643056046.0,1,0
92,1007,2,1644335775.0,1,1
320,813,4,1636429550.0,0,1
234,197,5,1643759040.0,0,0
708,310,5,1644398687.0,1,0
606,925,4,1632607247.0,1,0
796,162,3,1644874548.0,0,0
707,206,5,1637965939.0,0,1
492,477,3,1631649720.0,1,0
339,324,4,1642712150.0,1,0
617,475,4,1635469179.0,1,1
567,46,4,1634106696.0,1,0
193,743,4,1640806919.0,1,0
343,515,5,1628084647.0,1,1
727,291,4,1635388087.0,1,0
584,418,4,1637458263.0,1,0
804,80,5,1631122001.0,0,1
276,252,2,1626476373.0,1,0
76,1113,2,1634287017.0,0,1
685,322,3,1631131401.0,1,1
752,337,4,1642888077.0,0,0
114,166,3,1632939927.0,0,0
416,723,5,1644893549.0,1,1
688,333,2,1635833728.0,0,1
671,588,4,1635716365.0,0,0
523,425,4,1635382125.0,1,0
650,603,4,1643049656.0,1,1
406,113,4,1631126108.0,1,0
500,280,4,1635555092.0,1,0
541,89,5,1635554683.0,1,1
783,343,5,1636006424.0,1,1
429,337,5,1634064870.0,0,0
655,382,3,1640664538.0,1,1
299,504,4,1641181995.0,0,1
573,48,4,1637523738.0,1,1
397,179,4,1637029955.0,1,1
6,125,5,1635279134.0,0,1
779,466,4,1627673165.0,1,0
328,87,5,1636726344.0,0,0
798,709,1,1627423196.0,0,0
621,414,4,1626645093.0,0,0
457,159,4,1634077829.0,1,0
7,645,5,1643031384.0,1,0
98,150,3,1632178968.0,1,0
276,668,3,1626466419.0,0,1
647,255,2,1628456321.0,0,1
521,238,3,1636156067.0,1,1
487,642,5,1635210374.0,1,1
721,864,3,1628817285.0,0,1
331,266,5,1628876820.0,0,1
618,200,2,1642987714.0,1,1
552,1032,3,1630902238.0,1,0
391,453,4,1629079864.0,1,0
672,122,3,1631467922.0,0,0
684,1,4,1627490928.0,1,0
177,299,4,1631810379.0,1,1
796,191,3,1644342964.0,0,0
606,637,3,1632604663.0,0,1
578,340,2,1640637735.0,1,1
710,1020,4,1633743736.0,0,1
406,46,4,1631811741.0,1,1
764,519,4,1628019982.0,1,1
712,682,5,1626409995.0,0,1
503,266,5,1636317610.0,0,1
774,50,3,1640236659.0,0,1
659,193,4,1643064152.0,1,0
425,232,3,1630418853.0,1,0
463,298,5,1641616512.0,0,0
236,115,3,1641796818.0,1,0
96,142,4,1636083250.0,1,0
495,551,4,1640315180.0,1,0
545,29,3,1632027984.0,1,1
702,285,1,1637447306.0,0,1
624,892,4,1643641250.0,0,0
698,416,2,1638047366.0,0,1
706,98,1,1632677211.0,0,0
685,324,2,1631131234.0,0,1
620,96,4,1641667560.0,1,1
693,506,4,1627164431.0,0,1
743,294,5,1632957931.0,1,0
474,650,5,1639606999.0,0,1
645,482,4,1643733241.0,0,1
587,329,4,1644551171.0,1,0
790,172,4,1636835572.0,1,1
379,206,4,1632205214.0,1,0
658,115,4,1626825879.0,1,1
561,153,2,1637490785.0,0,1
204,266,3,1644068935.0,1,1
324,668,3,1632255277.0,1,0
724,307,5,1635437170.0,0,1
694,179,5,1627410386.0,1,0
524,48,4,1636314615.0,1,0
706,48,5,1632677142.0,1,0
642,458,3,1637282232.0,0,0
504,97,3,1639517739.0,1,0
474,558,5,1639606632.0,1,1
429,674,4,1634065882.0,1,0
44,195,4,1630027420.0,0,1
592,1156,5,1634288358.0,0,0
799,474,5,1630934026.0,0,0
95,697,3,1632252009.0,0,0
592,1052,5,1634636276.0,0,1
782,343,2,1643177854.0,1,0
650,94,4,1643049479.0,1,1
347,963,5,1633333224.0,1,0
585,10,3,1642966256.0,1,0
643,32,4,1643127459.0,1,1
691,48,4,1627223191.0,0,1
619,80,5,1637634053.0,1,0
595,355,2,1638600714.0,1,1
679,414,3,1636167514.0,1,0
804,1055,3,1631126162.0,1,1
534,400,3,1629487935.0,0,0
562,283,4,1630874616.0,1,1
592,325,1,1634287476.0,1,1
599,272,5,1632632144.0,0,1
85,171,3,1631134045.0,1,0
301,160,3,1633758287.0,0,0
534,538,4,1629488120.0,0,1
588,42,5,1641704529.0,0,0
707,621,4,1637966844.0,1,1
469,283,5,1631130367.0,0,0
90,1161,4,1643064959.0,0,1
430,135,3,1628905433.0,1,0
524,541,4,1636316931.0,1,1
327,699,4,1639499411.0,1,0
719,119,1,1631052253.0,1,1
588,182,4,1641705951.0,0,1
588,163,2,1641695649.0,1,0
796,426,4,1644356231.0,0,0
716,717,2,1631475375.0,0,1
505,69,4,1641013937.0,1,1
449,282,5,1631638572.0,1,0
546,739,3,1636819871.0,1,0
613,192,5,1642907299.0,0,1
745,519,3,1631803486.0,0,0
131,801,3,1635361466.0,0,0
115,280,4,1632851009.0,0,0
805,316,2,1633376876.0,1,0
773,90,4,1640220041.0,0,1
747,583,2,1640320776.0,0,1
506,42,3,1626553247.0,0,0
528,171,5,1637781610.0,0,1
776,166,5,1643308656.0,0,1
295,153,4,1631198715.0,1,1
543,68,4,1626543155.0,1,0
176,260,4,1637727292.0,1,0
721,519,5,1628820046.0,0,1
452,161,4,1637831027.0,1,1
544,340,2,1636476062.0,0,0
574,324,3,1642959122.0,0,1
592,1176,4,1634288873.0,0,0
392,242,3,1642718247.0,1,1
790,38,2,1636837929.0,1,1
690,279,3,1632860005.0,0,1
225,695,5,1631220707.0,1,0
339,236,5,1642712827.0,0,0
1,125,5,1626645706.0,0,0
409,297,3,1632784697.0,0,1
267,79,4,1630652434.0,0,1
383,191,4,1642873072.0,1,0
303,380,4,1631147669.0,0,0
608,302,3,1632082633.0,1,1
623,192,5,1642715112.0,0,1
625,398,3,1643641882.0,1,0
543,674,4,1626544737.0,0,1
621,1028,4,1632417861.0,0,1
805,705,4,1633378828.0,1,1
465,172,3,1635211409.0,1,1
250,919,3,1629769467.0,0,1
354,459,4,1642897512.0,1,1
724,867,3,1635437834.0,0,1
407,506,4,1626722675.0,1,0
670,475,5,1629655017.0,1,0
312,1149,3,1643379491.0,1,1
763,211,4,1630597468.0,1,0
171,283,3,1642714801.0,1,1
194,619,3,1631232401.0,0,1
767,489,4,1643143095.0,0,1
708,751,4,1629006158.0,1,1
751,766,3,1640977178.0,0,1
255,115,2,1634896845.0,1,0
358,992,5,1642949913.0,1,0
350,23,5,1634025823.0,1,0
660,762,3,1642880594.0,1,1
56,587,4,1644363275.0,0,1
798,136,3,1627856160.0,1,1
539,67,5,1631467801.0,1,0
215,75,3,1643116690.0,1,1
774,103,1,1640238946.0,1,0
774,512,3,1640236398.0,1,1
690,12,4,1632859631.0,0,1
486,316,3,1631554388.0,0,0
92,8,5,1627334159.0,1,0
749,193,5,1630528639.0,1,1
591,509,4,1642720366.0,0,1
795,496,3,1634931421.0,1,0
757,683,4,1640147498.0,1,0
707,521,4,1637967376.0,0,1
804,315,5,1631121450.0,0,0
194,532,1,1631234950.0,0,0
201,181,4,1635792245.0,0,1
346,217,2,1626943664.0,0,1
145,1237,1,1626951660.0,1,0
325,475,4,1643158455.0,0,1
504,140,3,1639521158.0,0,1
682,38,3,1640201116.0,0,0
522,132,5,1628641020.0,0,0
15,218,4,1631136262.0,0,1
387,669,5,1638163194.0,1,0
564,320,3,1640410838.0,0,1
588,674,4,1641704246.0,1,0
758,313,5,1639700827.0,0,0
796,394,4,1644728471.0,1,1
378,560,4,1631735779.0,0,1
268,90,4,1626990745.0,0,1
465,399,2,1635212120.0,1,1
13,393,2,1634078410.0,0,1
268,570,2,1627424388.0,1,1
790,284,4,1636141888.0,1,1
655,586,3,1639110778.0,1,0
216,62,5,1633112544.0,0,1
122,1216,4,1630950769.0,0,1
10,183,5,1629568876.0,1,1
508,50,4,1635457047.0,0,0
497,206,3,1630439806.0,1,1
746,54,3,1636755211.0,1,1
119,179,4,1626455406.0,0,1
743,266,4,1632957551.0,0,0
747,496,5,1640413182.0,0,0
747,1028,1,1640413480.0,1,1
416,2,4,1637997115.0,0,0
782,244,3,1643179321.0,0,0
788,629,3,1632550710.0,0,0
354,169,4,1642986892.0,1,0
607,30,4,1635560180.0,0,1
538,151,4,1628786976.0,0,1
804,580,4,1631122687.0,0,1
424,430,3,1632539346.0,0,1
802,320,5,1627664722.0,0,0
751,843,2,1640814393.0,0,0
758,382,2,1633658495.0,1,1
698,220,4,1638046611.0,0,1
429,172,4,1634067773.0,1,0
407,133,3,1626799886.0,1,0
342,190,4,1627000082.0,1,1
437,109,3,1632682067.0,1,1
308,150,5,1639419292.0,1,1
