상품등록일시,품번,상품명,상품이미지,레이블,카테고리,기장,스타일,성별,패턴,시즌,핏,색상,소재,넥라인,가격,상품정보
1625678966.0,985,선셋팜트리 숏슬리브,985.png,상의,[],['롱'],['센슈얼'],혼성,[],['겨울'],"['루즈', '루즈핏']","['차콜', '화이트']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],69000,앞가슴과 등판의 커버낫의 시즌 그래픽을 3도 나염으로 표현하였습니다.
1625678966.0,986,야자수 숏슬리브,986.png,상의,[],['롱'],['유니크'],남성,[],['간절기'],"['루즈', '루즈핏']","['블랙', '화이트']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],23000,"앞가슴에는 커버낫의 타이포를 쿠퍼폰트로 디자인하고, 등판에는 쿠퍼폰트와 팜트리 라인 그래픽을 3로 나염으로 표현하였습니다."
1627269171.0,987,테일로고 포켓 숏슬리브,987.png,상의,[],['롱'],['프레피'],여성,[],['늦가을'],"['루즈', '루즈핏']","['화이트', '네이비', '핑크레드']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],43000,커버낫의 대표로고 중 하나인 테일로고를 포켓에 직자수로 표현한 1PK TEE입니다.
1625678966.0,988,쿠퍼폰트 숏슬리브,988.png,상의,[],['숏'],['프레피'],남성,[],['가을'],"['루즈', '루즈핏']","['차콜', '블랙', '화이트', '퍼플네이비']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],66000,가슴에 커버낫의 타이포를 세리프 폰트로 디자인하고 그림자 효과로 표현하였습니다.
1627269171.0,989,타원 디스코폰트 숏슬리브,989.png,상의,[],['숏'],['소녀소녀'],혼성,[],['간절기'],"['루즈', '루즈핏']","['차콜', '블랙', '화이트', '카키베이지']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],25000,"90년대 디스코 폰트를 모티브로 커버낫의 오리지널 디스코 로고를 개발하여 앞,등판에 3도 나염으로 포인트를 주었습니다."
1627269171.0,990,알로하 숏슬리브,990.png,상의,[],['롱'],['유니크'],남성,[],['겨울'],"['루즈', '루즈핏']","['블랙', '와인', '화이트', '퍼플네이비', '샌드퍼플']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],79000,앞가슴에 커버낫의 타이포를 변형한 그래픽을 1도 러버 나염으로 표현하였습니다.
1627269171.0,991,두 줄 그림자로고(2도) 숏슬리브,991.png,상의,[],['미드'],['나긋'],여성,[],['봄'],"['드롭', '드롭핏']",[],"['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],45000,"앞가슴에는 컬러감에 포인트를 주고, 커버낫 타이포를 그림자 효과를 주어 입체적으로 디자인하였습니다."
1627269171.0,992,서클로고 숏슬리브,992.png,상의,[],['숏'],['센슈얼'],여성,[],['봄'],"['루즈', '루즈핏']","['블랙', '화이트', '네이비', '핑크레드']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],55000,커바낫 대표로고인 서클 어센틱 로고를 앞가슴과 등판에 2도 러버 나염으로 표현하였습니다.
1625678966.0,993,타원로고 숏슬리브,993.png,상의,[],['숏'],['소녀스러운'],남성,[],['가을'],"['루즈', '루즈핏']","['오렌지', '블랙', '화이트', '네이비']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],20000,앞가슴에 커버낫의 대표로고인 져지로고를 타원 속에 표현하고 그라데이션 나염으로 포인트를 주었습니다.
1627269171.0,994,져지로고 숏슬리브,994.png,상의,[],['숏'],['미니미니'],남성,[],['늦가을'],"['루즈', '루즈핏']","['블랙', '화이트', '샌드옐로우']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],66000,앞판과 등판에 커버낫의 대표로고인 져지로고를 2도 러버나염과 그라데이션 나염 기법으로 표현하였습니다.
1627269171.0,995,땡큐 패러디 로고 신규,995.png,상의,[],['롱'],['나긋'],남성,[],['가을'],"['루즈', '루즈핏']",[],"['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],68000,전면에 커버낫의 타이포를 반복적으로 표현하여 그라데이션 나염 기법으로 표현하였습니다.
1627269171.0,996,컬러블록 숏슬리브,996.png,상의,[],['미드'],['하늘하늘'],혼성,[],['간절기'],"['루즈', '루즈핏']",[],"['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],56000,시즌성을 나타내는 그래픽 블록을 1도 안료 나염으로 표현하여 스며드는 느낌으로 자연스러움을 강조하였습니다.
1627269171.0,997,쉐이브아이스 숏슬리브,997.png,상의,[],['롱'],['여리여리'],여성,[],['한여름'],"['루즈', '루즈핏']",['화이트'],"['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],75000,전면에 여름의 계절감과 컬러감이 돋보이는 아이스크림 그래픽과 타이포 로고를 조합하여 표현하였습니다.
1627269171.0,998,사진그래픽 숏슬리브,998.png,상의,[],['숏'],['여리여리'],여성,[],['사계절'],"['루즈', '루즈핏']","['블랙', '화이트']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],75000,"하와이 해변의 석양의 사진 그래픽과 커버낫, 알로하 타이포 조합을 친환경 디지털 프린트로 표현하였습니다."
1643931576.0,999,커버낫비치 숏슬리브,999.png,상의,[],['롱'],['소녀소녀'],여성,[],['사계절'],"['루즈', '루즈핏']","['블랙', '화이트', '샌드블루', '핑크레드']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],38000,앞 가슴에는 커버낫의 시즌 타이포 그래픽을 러버나염으로 표현하였습니다.
1627269171.0,1000,서버맨 pk 숏슬리브,1000.png,상의,[],['미드'],['빈티지'],혼성,[],['봄'],"['루즈', '루즈핏']","['화이트', '네이비']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],65000,커버낫의 대표적인 여름 시즌 그래픽인 서퍼맨을 8도 직자수로 표현하였습니다.
1627269171.0,1001,고래그래픽 숏슬리브,1001.png,상의,[],['미드'],['클래식'],남성,[],['늦가을'],"['루즈', '루즈핏']","['차콜', '블랙', '샌드블루', '핑크레드']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],36000,커버낫의 시즌 그래픽인 고래와 로고를 캐주얼하게 매치하여 앞판과 등판에 표현하였습니다.
1627269171.0,1002,서핑보드 숏슬리브 ,1002.png,상의,[],['숏'],['프레피'],남성,[],['겨울'],"['루즈', '루즈핏']","['차콜', '화이트', '네이비']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],22000,하와이를 연상시키는 시즌그래픽과 커버낫의 타이포 그래픽 디자인을 러버나염으로 표현하였습니다.
1627269171.0,1003,멀티스트라이프1  포켓롱슬리브,1003.png,상의,[],['숏'],['걸리시'],여성,['스트라이프'],['겨울'],"['루즈', '루즈핏']","['블랙', '크림', '네이비']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],30000,직접 제작한 4도 스트라이프로 통일감 있으면서 포인트가 되는 컬러 배색으로 디자인하였습니다.
1625678966.0,1004,"멀티스트라이프1,2  포켓 숏슬리브",1004.png,상의,[],['롱'],['소녀소녀'],남성,['스트라이프'],['늦가을'],"['루즈', '루즈핏']","['네이비', '옐로우']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],68000,앞포켓에 커버낫의 대표로고인 어센틱 서클 로고를 1도 나염으로 표현하였습니다.
1625678966.0,1005,2도스트라이프 포켓숏슬리브,1005.png,상의,[],['롱'],['데일리'],혼성,['스트라이프'],['간절기'],"['루즈', '루즈핏']","['블랙', '화이트']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],24000,직접 제직한 2도 스트라이프로 무난한 컬러 배색조합을 사용하여 디자인하였습니다.
1625678966.0,1006,멀티 스트라이프 3 ,1006.png,상의,[],['숏'],['소녀소녀'],남성,['스트라이프'],['겨울'],"['루즈', '루즈핏']","['네이비', '브라운']","['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],55000,스트라이프 간격부터 컬러까지 커버낫 오리지널로 제직한 멀티 스트라이프 8도 컬러배색으로 표현하였습니다.
1627269171.0,1007,스스트라이프 PK,1007.png,상의,[],['미드'],['소녀스러운'],여성,['스트라이프'],['가을'],"['루즈', '루즈핏']",['블랙'],"['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],28000,앞가슴에는 커버낫의 대표 로고인 어센틱 로고를 1도 직자수로 표현하였습니다.
1627269171.0,1008,PK 솔리드 ,1008.png,상의,[],['롱'],['유니크'],혼성,[],['가을'],"['루즈', '루즈핏']",[],"['면', '헤비웨이트', '헤비', '웨이트', '헤비웨이트 싱글원단']",['라운드넥'],49000,앞가슴에는 커버낫의 대표로고인 C LOGO를 와펜으로 포인트를 주었습니다.
1625678966.0,1009,맥코트,1009.png,아우터,['코트'],['숏'],['클래식'],여성,[],['늦가을'],"['루즈', '루즈핏']","['블랙', '연베이지', '블루그레이']","['나일론', '면']",[],64000,"드롭숄더의 셋인 슬리브로 자연스럽게 어깨선이 떨어지며 밑단으로 갈수록 퍼지는 A라인의 실루엣입니다.
넓은 간격의 스티치와 소매 비조, 포켓 플랩 등 큼지막한 디테일이 캐주얼한 느낌을 주며 드롭숄더와 루즈핏의 여유있는 오버핏 맥코트 입니다.
활동성을 고려하여 소매 입체 패턴과 센터 벤트 디테일을 추가하였습니다."
1625678966.0,1010,오버핏 스포츠코트,1010.png,아우터,[],['롱'],['네추럴'],남성,[],['사계절'],"['오버', '오버핏']",['블랙'],"['레이온', '폴리']",[],28000," - 드롭숄더의 셋인 슬리브로 자연스럽게 어깨선이 떨어지며 투 버튼의 큼지막한 라펠이 특징
 - 밑단을 직각으로 떨어지게 하였고 포켓을 아웃포켓으로 크게 디자인하여 캐주얼한 느낌을 살렸으며, 드롭숄더의 오버핏으로 다양한 아이템과 믹스매치가 가능합니다"
1625678966.0,1011,2PK 블루종,1011.png,아우터,[],['롱'],['소녀스러운'],혼성,[],['가을'],"['오버', '오버핏']","['블랙', '카키베이지']","['레이온', '폴리']",[],16000," - 숏 기장의 드롭 숄더 핏으로 자연스럽게 어깨선이 떨어지며 전면의 큼지막한 투포켓이 특징
- 2WAY 니켈 지퍼를 사용하여 포인트를 주었고, 소매 라인이 앞으로 자연스럽게 굽어지는 입체 패턴을 사용해 활동성을 고려한 디테일이 특징"
1627269171.0,921,트랙자켓,921.png,아우터,[],['숏'],['유니크'],남성,[],['한여름'],"['루즈', '루즈핏']","['블랙', '샌드카키베이지', '샌드살구핑크']","['나일론', '면']",[],16000," - 전면에 커버낫 어센틱 로고 프린트 및 커버낫 로고각인 스냅을 사용하여 포인트 디테일에 중점을 두었으며, 밑단 스트링을 조절하여 실루엣 조절이 가능"
1625678966.0,1013,패커블 윈드브레이커,1013.png,아우터,[],['미드'],['센슈얼'],혼성,[],['한여름'],"['루즈', '루즈핏']","['블랙', '블루그레이', '샌드카키베이지']","['나일론', '면']",[],43000," - 소매와 몸판에 각각 절개 디테일로 포인트를 주었고, 3M 스카치 나염기법으로 커버낫 로고를 표현하였습니다.
 - 사코슈 형태의 패커블백으로 연출할 수있어 휴대가 용이한 것이 특징입니다"
1625678966.0,1014,마운틴파카,1014.png,아우터,[],['롱'],['걸리시'],혼성,[],['늦가을'],"['루즈', '루즈핏']","['블랙', '더스티민트', '쿨그레이']","['폴리', '폴리에스터']",[],65000,광택감이 적은 원단에 라미네이팅 코팅과 메쉬 원단을 더하여 내구성이 높고 착용감이 좋은 3 LAYER 원단을 사용하였습니다. 내부에는 심실링 테이프를 통한 방수처리 기능을 추가하였습니다.
1643931576.0,1015,화섬 아노락 자켓,1015.png,아우터,[],['숏'],['페미닌'],여성,[],['초겨울'],"['오버', '오버핏']","['블랙', '블루그레이', '샌드카키베이지']","['나일론', 'N 100']",[],73000," - 하프 집업스타일로 내장후드를 활용하여 다양한 연출 가능
 - 밑단 스트링 조절로 실루엣 조절이 가능하고 앞 뒤 절개선 및 커버낫 로고 나염으로 포인트를 주었습니다"
1625678966.0,1016,코튼 아노락 자켓,1016.png,아우터,[],['롱'],['프레피'],남성,[],['가을'],"['드롭', '오버', '오버핏']","['브라운체크', '글렌체크']","['면', 'C 100']",[],35000," - 체크 패턴의 하프집업 형태로 디자인
 - 이중구조의 아웃포켓이 포인트
 - 하단에는 스트링이 내장되어 있어 조절하기에 편리"
1625678966.0,1017,오버핏 코치자켓,1017.png,아우터,[],['숏'],['소녀소녀'],여성,[],['여름'],"['오버', '오버핏']","['베이지', '블랙', '샌드살구핑크']",['폴리'],[],11000," - 어깨와 소매 중심의 중심 절개를 기준으로 앞면은 셋인 슬리브, 뒷면은 돌먼 슬리브로 실루엣을 표현한 절개선이 큰 특징
 - 20SS의 신규 로고를 뒷면 중아에 3M 스카치나염으로 표현하여 포인트를 주었습니다"
1627269171.0,1018,4PK 필드자켓,1018.png,아우터,[],['롱'],['고급'],남성,[],['가을'],"['오버', '오버핏']","['블랙', '블루그레이', '카키베이지']","['나일론', '면']",[],40000," - 전면의 큼지막한 입체 4PK 이 특징
 - 소매 라인이 앞으로 자연스럽게 굽어지는 입체패턴을 사용해 활동성을 고려한 디테일"
1627269171.0,1019,스탠칼라 리버시블 보아자켓,1019.png,아우터,[],['미드'],['소녀소녀'],혼성,[],['초겨울'],"['오버', '오버핏']","['아이보리', '오프화이트', '쿨그레이', '캘덜루프']","['아크릴', '폴리', 'P100']",[],19000, - 리버시블의 2WAY 기능으로 시간과 장소에 따라 원하는 스타일로 자유롭게 연출이 가능하게 디자인된것이 특징입니다.
1627269171.0,1020,덕다운 웜업 숏푸퍼 ,1020.png,아우터,['다운'],['미드'],['클래식'],남성,[],['봄'],"['루즈', '루즈핏']","['베이지', '블랙']",['폴리'],[],74000," - 스트링으로 조절하여 루즈하게 떨어지는 O자형 핏이 연출 가능하고, 2WAY 지퍼를 사용하여 활동 시 편리함을 높였습니다."
1627269171.0,932,1PK 셔츠,932.png,상의,['셔츠'],['롱'],['고급'],여성,[],['봄'],"['오버', '오버핏']","['스카이블루', '페일핑크', '피지털그린', '핑크브라운']","['면', 'C 100']",[],57000, - 자연스럽게 떨어지는 드롭숄더의 오버핏으로 독자적으로 개발한 스트라이프 패턴으로 한 디자인과 수납을 고려한 아웃 포켓으로 포인트를 주었습니다
1643931576.0,1022,2PK 셔츠,1022.png,상의,['셔츠'],['롱'],['페미닌'],남성,[],['간절기'],"['드롭', '오버', '오버핏']","['샌드블루', '카키베이지', '페일블루']","['면', 'C 100']",[],60000," - 전면의 플랩이 있어 디자인성을 높였으며, 입체불량이 있는 큰 포켓이 특징입니다."
1627269171.0,1023,와펜 셔츠,1023.png,상의,['셔츠'],['미드'],['네추럴'],여성,[],['가을'],"['드롭', '오버', '오버핏']","['스카이블루', '화이트']","['면', 'C 100']",[],24000," - 커버낫의 C로고를 와펜으로 나타내어 포인트를 주었고, 드롭숄더의 오버핏으로 제작되어 편안하게 착용 가능할 수 있습니다."
1643931576.0,1024,반팔 1PK 셔츠,1024.png,상의,['반팔셔츠'],['롱'],['밀리터리'],여성,[],['한여름'],"['드롭', '오버', '오버핏']","['블랙', '페일핑크', '피지털그린']","['면', 'C 100']",[],41000, - 빅 사각형의 아웃포켓으로 포인트를 준 1PK 셔츠
1627269171.0,1025,반팔 2PK 셔츠,1025.png,상의,['반팔셔츠'],['롱'],['소녀스러운'],혼성,[],['늦가을'],"['드롭', '오버', '오버핏']","['블랙', '연보라', '스카이블루', '핑크브라운']","['면', 'C 100']",[],55000, - 오픈칼라의 길이를 조절하여 자연스러운 실루엣이 큰 특징
1643931576.0,1026,2pk 셔츠(아우터형),1026.png,상의,['셔츠'],['미드'],['사파리'],혼성,[],['늦가을'],"['오버', '오버핏']","['블랙', '블루그레이']","['면', '폴리', 'C 100']",[],9000," - 큼지막한 포켓의 디자인 포인트와 수납을 고려한 플랩이 포인트이며 아우터 형태의 셔츠 디자인으로 착용감을 고려하였고, 밑단 로고 자수로 포인트를 주었습니다."
1643931576.0,1027,앵클컷 와이드 팬츠,1027.png,하의,['팬츠'],['롱'],['네추럴'],혼성,[],['초겨울'],"['슬림', '테이퍼드', '슬림테이퍼드']","['블랙', '샌드베이지']","['면', 'C 100']",[],68000," -전체적으로 슬림하면서 하단으로 갈수록 좁아지는 테이퍼드 핏
-앵클컷 기장으로 착용시 실루엣과 활동성을 고려
- 착용감을 고려한 세퍼레이트 포켓과 소지품. 지갑의 수납을 고려한 더블 웰트백포켓 포인트
- 백포켓 상단부에는 커버낫 어센틱 로고 직조라벨로 디자인 포인트
- YKK社의 오토락 지퍼 사용"
1625678966.0,856,퍼티그 팬츠,856.png,하의,['팬츠'],['미드'],['여리여리'],여성,[],['봄'],['앵클컷'],"['블랙', '아이보리', '올리브']","['면', 'C 100']",[],61000," - 힙부터 밑단까지 와이드한 실루엣으로 턱 디테일과 빅 아웃 포켓이 포인트입니다.
 - 앵클컷 기장으로 착용 시 실루엣과 활동성을 고려했습니다"
1625678966.0,941,트랙팬츠,941.png,하의,['팬츠'],['롱'],['밀리터리'],남성,[],['간절기'],"['루즈', '루즈핏']","['블랙', '카키베이지', '쿨그레이']","['나일론', '면']",[],51000, - 하단 커버낫 어센틱로고 및 뒷포켓 어센틱 직조라벨 사용으로 디자인 디테일이 표현되고 밑단 지퍼여밈으로 편안하게 착용이 가능합니다
1627269171.0,1030,턱 와이드팬츠,1030.png,하의,['팬츠'],['숏'],['데일리'],남성,[],['겨울'],"['와이드', '와이드핏']","['베이지', '블랙', '그린네이비']","['면', 'C 100']",[],53000," - 원턱 주름을 통해 여유로운 실루엣을 표현하였으며, YKK 오토락 지퍼를 사용하여 퀄리티를 높였습니다.
 - 백포켓 상단부에는 커버낫 어센틱 로고 직조라벨로 디자인에 포인트를 주었습니다"
1625678966.0,1031,윈드 팬츠,1031.png,하의,['팬츠'],['미드'],['클래식'],여성,[],['사계절'],"['루즈', '루즈핏']","['블랙', '블루그레이', '카키베이지']","['나일론', '면']",[],13000," - 전체적으로 일자로 떨어지는 루즈핏의 실루엣으로 디자인되었으며, 절개 디테일과 3M 스카치 나염 로고로 포인트를 주었습니다"
1627269171.0,936,이지팬츠 슬림,936.png,하의,['팬츠'],['롱'],['고급'],혼성,[],['여름'],"['테이퍼드', '테이퍼드핏']","['베이지', '블랙']",['면'],[],11000," - 슬림하면서 하단으로 갈수록 좁아지는 테이퍼드 핏
 - 백포켓 상단부에는 커버낫 어센틱 로고 직조라벨로 디자인에 포인트"
1627269171.0,1033,앵클컷 와이드 팬츠(데님),1033.png,하의,['팬츠'],['숏'],['하늘하늘'],남성,[],['여름'],"['테이퍼드', '테이퍼드핏']","['데님', '인디고블루']",['면'],[],30000," - 와이드하면서 하단으로 갈수록 좁아지는 테이퍼드핏
 - 전면 허리에 턱 주름으로 포인트"
1625678966.0,1034,데님 와이드팬츠,1034.png,하의,['팬츠'],['롱'],['페미닌'],남성,[],['늦가을'],"['와이드', '와이드 핏']","['인디고블루', '연청', '흑청']",['면'],[],58000, - 5PK 데님 팬츠를 모티브로 봉제방식과 와이드 핏에 초점을 맞추어 디자인하였습니다
1625678966.0,1035,쇼어숏츠 (기본),1035.png,하의,['숏팬츠'],['롱'],['캐주얼'],여성,[],['가을'],"['루즈', '루즈핏']","['블랙', '블루그레이', '샌드카키베이지']","['나일론', 'N 100']",[],69000," - 스포티한 비치 쇼츠를 모티브
 - 수납 및 활동성을 고려해 백포켓을 디자인"
1627269171.0,1036,쇼어숏츠 (빅로고),1036.png,하의,['숏팬츠'],['숏'],['캐주얼'],혼성,[],['사계절'],"['루즈', '루즈핏']",['블랙'],"['나일론', 'N 100']",[],12000," - 스포티한 비치쇼츠를 모티브로 커버낫 만의 디자인으로 변형한 쇼어쇼츠
 - 수납 및 활동성을 고려한 백포켓 디자인
 - 사이드에 큼지막한 커버낫 어센틱 스카치 나염을 통한 디자인 포인트
 - 스트링을 활용한 허리 사이즈 조절 가능"
1627269171.0,1037,카고숏츠,1037.png,하의,['숏팬츠'],['숏'],['고급'],남성,[],['여름'],"['루즈', '루즈핏']","['블랙', '카키베이지']","['나일론', '면']",[],52000," - 큼지막한 플랩포켓 스냅을 사용하여 수납에 용이
 - 벨트고리에 D링을 사용하여 디테일한 디자인표현
 - 플랩포켓 커버낫 어센틱 로고 표현"
1643931576.0,1038,와이드숏츠,1038.png,하의,['숏팬츠'],['숏'],['빈티지'],여성,[],['겨울'],"['와이드', '와이드 핏']","['베이지', '블랙']",['면'],[],62000," - 전면에 원 턱 아웃 플리츠 디테일로 실루엣과 활동성을 강조한 디자인
 - 뒤 포켓 커버낫 와끼라벨 부착으로 디자인 포인트를 주었습니다."
1627269171.0,1039,이지숏츠,1039.png,하의,['숏팬츠'],['미드'],['소녀스러운'],혼성,[],['한여름'],"['루즈', '루즈핏']","['블랙', '샌드카키베이지']",['면'],[],43000," - 클라이밍 팬츠를 모티브로 활동성과 편안함을 목적으로 디자인하였습니다.
 - 포켓 하단 커버낫 어센틱 나염으로 포인트를 주었습니다.
 - 스냅 버튼을 사용하여 착용에 편리하도록 디자인 하였습니다."
1625678966.0,1040, 컴포터블 스키니 진 블랙,1040.png,하의,['팬츠'],['숏'],['밀리터리'],남성,[],['초겨울'],['스키니'],['블랙'],"['레이온', '면', '폴리', '폴리우레탄', 'PU']",[],46000," - 허리, 엉덩이부터 밑단까지 타이트하게 맞으며, 밑단이 좁은 것이 특징. 스트레치가 함유된 원단을 사용하여 활동하게 편하도록 디자인입니다"
1627269171.0,1041,컴포터블 스키니 진 인디고,1041.png,하의,['팬츠'],['숏'],['프레피'],남성,[],['가을'],['스키니'],['인디고'],"['면', '폴리', '폴리우레탄', 'PU']",[],71000," - 허리, 엉덩이부터 밑단까지 타이트하게 맞으며, 밑단이 좁은 것이 특징. 스트레치가 함유된 원단을 사용하여 활동하게 편하도록 디자인입니다
 - 은은한 캣 브러시와 그라데이션 된 곳에 부분적으로 디스트로이드 작업을 통해 내추럴한 에이징을 표현"
1625678966.0,1042, 슬림 스트레이트 진 핸드 브러시,1042.png,하의,['팬츠'],['미드'],['사파리'],남성,[],['간절기'],"['슬림 스트레이트', '슬림']",['인디고'],"['면', '폴리', '폴리우레탄', 'PU']",[],33000," 허리, 엉덩이 부분은 슬림하게 맞으며 무릎부터 밑단까지 스트레이트로 떨어지는 핏입니다.
 짙은 인디고에서 여러 단계의 페이드 아웃을 통해 완성한 화사한 블루 컬러의 데님"
1627269171.0,1043,슬림 스트레이트 12.5oz 트윌 크림진,1043.png,하의,['팬츠'],['롱'],['드레시'],여성,[],['한여름'],"['슬림 스트레이트', '슬림']",['에크루'],['면'],[],69000," - 내츄럴 컬러의 원단을 자연스럽게 워싱하여 완성도를 높였으며, 뒷면 밑단에 풀어진 듯한 디스트로이드 작업으로 포인트
 - 디스트로이드 부분 위에 풀림 방지를 위한 공정을 추가하여 완성도 있게 마무리 한 것이 특징"
1627269171.0,1044,슬림 크롭 진 핸드 브러시,1044.png,하의,['팬츠'],['롱'],['소녀소녀'],여성,[],['봄'],"['슬림', '슬림 크롭']",['인디고'],"['면', '폴리', '폴리우레탄', 'PU']",[],18000," 허리, 엉덩이 부분은 슬림하게 맞으며 무릎부터 밑단까지 스트레이트 핏보다 허벅지에 여유가 있습니다.
 허벅지부터 밑단까지 점차 좁아지며 ,발목까지 오는 짧은 기장이 특징
 짙은 인디고에서 여러 단계의 페이드 아웃을 통해 완성한 다크한 블루 컬러의 데님"
1627269171.0,1045, 슬림 크롭 진 데미지,1045.png,하의,['팬츠'],['미드'],['캐주얼'],혼성,[],['사계절'],"['슬림', '슬림 크롭']",['연청'],['면'],[],44000," 허리, 엉덩이 부분은 슬림하게 맞으며 무릎부터 밑단까지 스트레이트 핏보다 허벅지에 여유가 있습니다.
 허벅지부터 밑단까지 점차 좁아지며 ,발목까지 오는 짧은 기장이 특징
 자연스러운 스톤 워시 작업을 통해 만들어진 라이트한 컬러의 데님"
1625678966.0,1046, 슬림 크롭 워싱 진 스톤,1046.png,하의,['팬츠'],['숏'],['나긋'],남성,[],['사계절'],"['슬림', '슬림 크롭']",['그레이'],['면'],[],11000," 허리, 엉덩이 부분은 슬림하게 맞으며 무릎부터 밑단까지 스트레이트 핏보다 허벅지에 여유가 있습니다.
 허벅지부터 밑단까지 점차 좁아지며 ,발목까지 오는 짧은 기장이 특징
 블랙에서 페이트 아웃된 트렌디한 컬러로 표현, 스톤워시 과정을 통해 빈티지한 표면감이 특징"
1625678966.0,1047,슬림 크롭 12.5oz 트윌 크림진,1047.png,하의,['팬츠'],['숏'],['나긋'],남성,[],['초겨울'],"['슬림', '슬림 크롭']",['에크루'],['면'],[],76000," - 내츄럴 컬러의 원단을 자연스럽게 워싱하여 완성도를 높였으며, 남성복에서 사용하는 바지 주름으로 마무리하여 캐쥬얼부터 포멀한 착장까지 매치하기 쉽게 디자인"
1627269171.0,1048,레귤러 스트레이트 진 셀비지,1048.png,하의,['팬츠'],['숏'],['센슈얼'],여성,[],['한여름'],"['레귤러', '레귤러 스트레이트']",['셀비지'],['면'],[],63000," 허리, 엉덩이 부분은 여유있게 맞으며, 허벅지부터 밑단까지 스트레이트 하게 내려오는 스탠다드한 스트레이트 핏
 오리지널리티의 감성을 느낄 수 있는 원워시드 RAW 컬러의 데님"
1627269171.0,1049,레귤러 스트레이트 진 그레이시 인디고,1049.png,하의,['팬츠'],['숏'],['프레피'],남성,[],['여름'],"['레귤러', '레귤러 스트레이트']",['인디고'],['면'],[],57000," 허리, 엉덩이 부분은 여유있게 맞으며, 허벅지부터 밑단까지 스트레이트하게 내려오는 스탠다드한 스트레이트 핏입니다.
그레이시한 인디고 컬러의 데님이며 장시간의 스톤 워시를 통해 원단의 고유한 사방 슬랍을 돋보이게 한 포인트"
1627269171.0,1050,레귤러 스트레이트 12.5oz 트윌 크림진,1050.png,하의,['팬츠'],['롱'],['나긋'],남성,[],['한여름'],"['레귤러', '레귤러 스트레이트']",['에크루'],['면'],[],48000," - 내츄럴 컬러의 원단을 자연스럽게 워싱하여 완성도를 높였으며, 남성복에서 사용하는 바지 주름으로 마무리하여 캐쥬얼부터 포멀한 착장까지 매치하기 쉽게 디자인"
1627269171.0,1051,레귤러 크롭 워싱 진 블랙스톤,1051.png,하의,['팬츠'],['미드'],['소녀스러운'],남성,[],['초겨울'],"['레귤러', '레귤러 크롭']",['그레이'],['면'],[],64000," 허리, 엉덩이 부분은 여유있으면서 발목까지 오는 짧은 기장이 특징입니다. 원 사이드 블랙에서 페이드 아웃되는 그레이 컬러감이 특징"
1627269171.0,1052,레귤러 크롭 12.5oz 트윌 크림진,1052.png,하의,['팬츠'],['미드'],['프레피'],혼성,[],['여름'],"['레귤러', '레귤러 크롭']",['에크루'],['면'],[],42000," - 내츄럴 컬러의 원단을 자연스럽게 워싱하여 완성도를 높였으며, 남성복에서 사용하는 바지 주름으로 마무리하여 캐쥬얼부터 포멀한 착장까지 매치하기 쉽게 디자인"
