customer_id,product_id,rating,product_label,product_category,product_length,product_style,product_gender,product_pattern,product_season,product_fit,product_color,product_material,product_neckline,customer_gender,customer_zipcode
292,451,4,1,31,3,14,0,11,7,20,258,62,4,1,144
276,59,0,5,30,3,1,2,11,3,20,75,33,4,1,89
42,58,4,5,30,3,5,1,11,8,20,258,89,4,1,164
87,187,4,1,68,3,4,2,11,5,20,258,181,4,1,301
305,409,3,3,44,3,9,1,11,7,20,261,72,4,0,2
312,291,4,1,9,3,20,2,11,0,20,258,211,4,1,15
41,878,3,7,71,2,19,0,18,0,8,284,58,4,0,201
162,285,3,1,9,3,0,2,11,8,20,106,218,4,0,0
6,143,4,1,35,3,14,1,11,6,20,258,134,4,1,319
91,388,1,3,29,3,6,0,11,0,20,258,27,4,1,29
123,947,2,0,75,3,16,1,18,4,20,302,222,4,0,64
68,44,3,5,47,3,7,0,11,5,20,76,33,4,1,19
175,826,2,4,74,2,14,2,18,5,6,11,164,0,0,258
73,444,0,3,65,3,6,1,11,4,20,272,72,4,0,87
60,377,2,3,29,3,7,2,11,7,20,258,27,4,1,151
128,348,4,1,51,3,3,2,11,6,20,258,71,4,1,147
309,218,2,1,41,3,10,2,11,4,20,57,27,4,0,173
156,390,3,3,29,3,19,0,11,6,20,261,27,4,1,285
276,38,3,5,47,3,8,1,8,3,20,257,141,4,1,89
208,52,3,5,4,3,7,1,11,8,20,258,102,4,1,237
42,60,3,5,30,3,14,0,11,1,20,75,33,4,1,164
149,457,4,1,31,3,16,0,11,2,20,258,218,4,1,317
290,605,1,3,25,3,20,0,11,4,20,257,218,4,0,271
290,32,0,5,39,3,8,1,11,5,20,257,86,4,0,271
100,381,1,3,29,3,7,0,11,5,20,146,72,4,1,249
273,278,2,1,9,3,5,1,11,8,20,88,218,4,1,17
20,743,0,6,75,1,5,1,18,6,5,3,42,4,1,321
192,604,3,3,25,3,13,0,11,1,20,258,169,4,1,88
37,406,0,3,44,3,9,1,11,6,20,197,27,4,1,61
90,423,0,3,65,3,10,2,11,4,20,281,228,4,0,101
308,170,3,1,42,3,19,2,11,2,20,258,200,4,0,58
196,204,3,1,68,3,1,0,11,8,20,258,109,4,0,99
80,602,3,3,72,3,9,0,11,3,20,123,191,4,1,56
265,227,3,1,55,3,15,0,11,4,20,31,27,4,1,256
288,434,4,3,65,3,12,0,10,0,20,106,228,4,1,48
149,626,2,3,25,3,4,0,11,2,20,122,169,4,1,317
58,42,3,5,46,3,16,0,8,3,20,258,156,4,0,154
90,72,3,1,24,3,11,0,11,6,20,20,218,4,0,101
95,107,4,1,42,3,6,1,11,3,20,258,102,4,0,79
316,324,1,1,70,3,14,0,10,3,20,258,218,4,1,291
4,383,2,3,29,3,11,0,11,5,20,106,72,4,1,98
14,619,3,3,25,3,10,2,11,1,20,258,169,4,1,193
97,194,3,1,68,3,2,0,11,5,20,258,91,4,0,196
121,182,4,1,42,3,3,0,18,3,20,258,134,4,1,194
46,326,4,1,12,3,0,2,11,5,20,258,72,4,0,122
220,125,4,1,42,3,20,1,11,0,20,272,138,4,1,186
222,139,0,1,35,3,0,0,11,1,20,258,134,4,1,91
317,281,3,1,9,3,20,1,11,0,20,258,218,4,1,141
266,125,3,1,42,3,20,1,11,0,20,272,138,4,0,189
81,583,1,3,72,3,16,1,11,0,20,300,191,4,0,185
104,626,2,3,25,3,4,0,11,2,20,122,169,4,0,103
284,10,4,5,63,3,1,1,11,6,20,45,114,4,1,303
302,176,3,1,42,3,20,0,11,2,20,258,218,4,1,244
48,43,1,5,48,3,17,2,11,0,20,258,113,4,0,330
5,211,3,1,68,3,0,0,11,2,20,204,218,4,0,65
83,588,3,3,72,3,15,0,11,5,20,197,191,4,0,205
126,661,4,3,32,3,2,0,11,4,20,201,12,4,1,298
276,734,0,3,18,3,9,0,5,2,20,79,27,4,1,89
269,575,1,3,72,3,16,1,11,8,20,197,155,4,1,12
300,673,1,3,23,3,11,0,2,3,20,302,13,4,0,272
247,115,4,1,42,3,4,0,11,5,20,258,134,4,1,314
277,627,2,3,73,3,20,1,11,7,20,36,169,4,0,161
205,734,2,3,18,3,9,0,5,2,20,79,27,4,0,241
58,562,2,3,72,3,14,1,11,7,20,197,137,4,0,154
20,174,3,1,42,3,13,0,11,1,20,258,133,4,1,321
283,573,3,3,72,3,2,2,11,0,20,197,137,4,0,273
143,173,4,1,42,3,5,2,18,0,20,106,176,4,0,172
308,25,4,5,38,3,19,1,11,7,20,128,36,4,0,58
24,218,3,1,41,3,10,2,11,4,20,57,27,4,0,169
74,85,3,1,24,3,3,1,11,1,20,23,218,4,1,35
244,382,2,3,29,3,4,1,11,4,20,258,27,4,0,16
199,279,2,1,28,3,12,0,11,0,20,258,198,4,1,21
233,588,3,3,72,3,15,0,11,5,20,197,191,4,0,275
283,123,3,1,42,3,13,2,11,1,20,36,228,4,0,273
47,164,4,1,42,3,18,1,18,6,20,122,170,4,0,296
142,619,2,3,25,3,10,2,11,1,20,258,169,4,0,23
4,21,3,5,39,3,14,2,11,1,20,258,35,4,1,98
83,260,3,1,58,3,14,1,11,2,20,258,134,4,0,205
283,6,3,5,63,3,20,1,11,2,20,48,17,4,0,273
62,86,1,1,24,3,17,1,11,8,20,258,133,4,1,253
149,403,4,3,44,3,15,0,8,1,20,302,72,4,1,317
189,287,3,1,28,3,1,2,11,0,20,258,218,4,0,324
284,50,4,5,3,3,13,0,11,5,20,204,70,4,1,303
94,143,3,1,35,3,14,1,11,6,20,258,134,4,1,71
123,561,2,3,75,3,18,2,11,0,20,197,137,4,0,64
148,93,1,1,24,3,14,2,11,4,20,258,204,4,0,245
91,14,4,5,54,3,18,2,11,4,20,258,30,4,1,29
82,492,4,1,62,3,16,2,11,6,20,36,220,4,0,5
315,44,1,5,47,3,7,0,11,5,20,76,33,4,1,81
12,157,3,1,42,3,12,1,18,5,20,272,176,4,1,129
211,439,2,3,65,3,4,0,11,0,20,272,78,4,0,232
176,224,3,1,55,3,10,2,11,2,20,272,27,4,0,295
126,393,3,3,29,3,20,1,11,5,20,58,27,4,1,298
193,463,3,1,31,3,9,2,11,0,20,106,225,4,1,280
12,524,4,1,60,3,12,0,11,2,20,272,228,4,1,129
273,747,3,6,75,1,20,1,18,1,5,228,190,4,1,17
53,256,4,1,59,3,18,0,11,0,20,258,218,4,1,92
302,332,2,1,70,3,14,2,10,1,20,197,193,4,1,244
13,442,3,3,65,3,17,0,11,3,20,258,228,4,1,192
17,52,3,5,4,3,7,1,11,8,20,258,102,4,1,302
261,795,2,6,75,2,15,0,18,8,6,223,126,4,0,6
286,753,3,6,75,0,20,1,18,7,0,175,179,4,1,67
192,307,2,1,70,3,8,2,10,5,20,209,218,4,1,88
10,671,3,3,34,3,16,2,13,0,20,302,13,4,0,166
295,746,3,4,40,1,17,2,14,1,0,260,190,4,1,233
54,205,4,1,68,3,14,1,18,8,20,272,176,4,0,162
12,748,0,6,66,1,13,2,18,5,5,245,190,4,1,129
37,433,4,3,65,3,6,2,11,3,20,300,228,4,1,61
305,155,2,1,35,3,17,0,11,2,20,254,176,4,0,2
212,593,3,3,72,3,15,2,11,4,20,258,191,4,0,155
100,286,2,1,28,3,8,1,11,8,20,258,134,4,1,249
6,395,4,3,29,3,1,1,11,5,20,36,27,4,1,319
59,314,4,1,70,3,14,2,10,7,20,126,218,4,0,246
304,93,2,1,24,3,14,2,11,4,20,258,204,4,0,297
20,544,0,1,61,3,12,0,8,8,20,257,176,4,1,321
308,62,0,5,30,3,8,0,8,3,20,301,96,4,0,58
93,969,0,0,75,3,9,0,18,7,20,302,158,4,1,47
300,172,4,1,42,3,17,0,11,4,20,258,134,4,0,272
143,12,4,5,75,3,15,0,11,2,20,28,79,4,0,172
49,241,4,1,55,3,4,1,11,7,20,207,27,4,0,165
192,494,3,1,62,3,4,2,11,1,20,270,2,4,1,88
143,0,2,5,14,3,15,1,8,8,20,46,176,4,0,172
220,147,3,1,35,3,9,0,11,1,20,106,134,4,1,186
6,178,4,1,42,3,18,0,11,2,20,258,218,4,1,319
107,93,3,1,24,3,14,2,11,4,20,258,204,4,1,168
88,576,4,3,72,3,0,2,11,2,20,197,182,4,1,148
6,71,2,1,24,3,4,2,11,7,20,168,203,4,1,319
199,318,1,1,5,3,8,2,0,2,20,212,218,4,1,21
12,619,4,3,25,3,10,2,11,1,20,258,169,4,1,129
80,67,3,5,30,3,17,2,11,6,20,258,105,4,1,56
265,397,2,3,44,3,9,1,11,5,20,258,81,4,1,256
192,959,0,0,75,3,12,1,18,8,20,302,194,4,1,88
267,99,0,1,24,3,19,2,11,1,20,258,110,4,1,139
97,783,2,4,67,0,19,1,18,3,6,235,160,0,0,196
233,935,3,0,75,3,1,1,18,8,20,302,154,4,0,275
198,605,3,3,25,3,20,0,11,4,20,257,218,4,0,211
309,178,2,1,42,3,18,0,11,2,20,258,218,4,0,173
143,44,4,5,47,3,7,0,11,5,20,76,33,4,0,172
232,65,2,5,30,3,4,2,11,3,20,258,38,4,1,263
242,206,3,1,68,3,17,2,11,8,20,258,105,4,1,97
313,542,0,1,61,3,0,1,11,4,20,258,109,4,1,9
83,165,3,1,42,3,3,1,11,7,20,257,124,4,0,205
122,44,2,5,47,3,7,0,11,5,20,76,33,4,0,231
135,226,3,1,55,3,12,0,8,5,20,235,27,4,0,196
12,521,0,1,60,3,20,0,11,5,20,258,111,4,1,129
149,152,4,1,35,3,18,0,11,5,20,129,224,4,1,317
185,108,4,1,42,3,5,0,11,4,20,258,134,4,1,248
191,512,2,1,36,3,4,1,11,3,20,296,111,4,0,145
48,666,3,3,32,3,6,1,11,3,20,7,9,4,0,330
288,48,3,5,4,3,0,0,11,2,20,235,31,4,1,48
313,279,3,1,28,3,12,0,11,0,20,258,198,4,1,9
269,478,3,1,62,3,2,0,11,5,20,294,4,4,1,12
192,380,2,3,29,3,14,1,11,6,20,258,27,4,1,88
274,956,3,0,75,3,13,0,18,6,20,302,155,4,0,83
298,553,2,3,72,3,4,2,11,3,20,197,136,4,1,11
87,884,2,7,71,2,10,1,18,8,3,266,176,4,1,301
251,44,3,5,47,3,7,0,11,5,20,76,33,4,1,95
100,657,2,3,34,3,13,0,11,6,20,82,13,4,1,249
308,603,3,3,72,3,5,1,11,5,20,258,191,4,0,58
199,812,2,7,71,0,6,0,18,7,7,258,134,4,1,21
244,726,3,3,19,3,15,2,5,8,20,257,72,4,0,16
170,455,2,1,31,3,14,0,8,3,20,85,51,4,0,109
277,34,2,5,47,3,4,0,11,4,20,258,44,4,0,161
42,889,1,4,75,2,6,2,18,1,6,96,176,0,1,164
308,602,2,3,72,3,9,0,11,3,20,123,191,4,0,58
57,274,4,1,59,3,11,1,8,7,20,292,43,4,0,123
266,76,3,1,24,3,15,2,11,0,20,29,218,4,0,189
312,592,2,3,72,3,15,2,11,7,20,197,191,4,1,15
143,285,3,1,9,3,0,2,11,8,20,106,218,4,0,172
246,164,2,1,42,3,18,1,18,6,20,122,170,4,0,316
324,181,3,1,42,3,16,2,11,4,20,258,176,4,1,293
266,608,1,3,25,3,10,0,11,4,20,258,218,4,0,189
294,273,4,1,58,3,9,1,11,4,20,258,218,4,0,270
292,141,3,1,35,3,18,0,11,3,20,258,224,4,1,144
12,772,1,4,75,2,3,1,18,5,5,154,160,0,1,129
68,538,2,1,61,3,7,1,11,0,20,258,105,4,1,19
143,428,0,3,65,3,7,2,11,6,20,268,228,4,0,172
272,166,3,1,42,3,8,1,8,1,20,209,189,4,0,34
47,247,3,1,58,3,7,1,11,8,20,258,218,4,0,296
233,394,4,3,29,3,4,2,11,1,20,258,27,4,0,275
81,389,0,3,29,3,3,0,11,3,20,58,27,4,0,185
145,246,3,1,58,3,16,0,11,8,20,301,56,4,1,328
90,485,3,1,62,3,6,1,11,7,20,298,220,4,0,101
205,193,2,1,68,3,13,1,11,1,20,258,134,4,0,241
232,453,2,1,31,3,19,0,8,2,20,35,134,4,1,263
199,541,3,1,61,3,4,1,11,6,20,257,176,4,1,21
283,623,4,3,18,3,7,2,5,3,20,258,24,4,0,273
67,11,4,5,75,3,9,1,11,2,20,56,87,4,1,135
235,461,3,1,31,3,1,2,11,0,20,258,225,4,0,74
83,123,3,1,42,3,13,2,11,1,20,36,228,4,0,205
273,78,2,1,24,3,17,2,11,0,20,258,134,4,1,17
308,348,4,1,51,3,3,2,11,6,20,258,71,4,0,58
317,376,2,3,29,3,4,1,11,4,20,106,68,4,1,141
112,165,4,1,42,3,3,1,11,7,20,257,124,4,1,1
41,112,3,1,42,3,11,2,11,3,20,258,101,4,0,201
6,615,3,3,25,3,18,1,11,3,20,158,217,4,1,319
152,288,3,1,28,3,5,1,11,1,20,106,218,4,1,107
104,601,3,3,72,3,1,0,11,0,20,146,191,4,0,103
310,65,3,5,30,3,4,2,11,3,20,258,38,4,0,53
88,490,4,1,62,3,2,1,11,6,20,299,228,4,1,148
92,176,3,1,42,3,20,0,11,2,20,258,218,4,0,216
222,39,2,5,46,3,12,0,11,1,20,258,141,4,1,91
43,220,1,1,55,3,10,1,11,2,20,259,26,4,0,18
227,301,0,1,28,3,3,1,11,1,20,205,88,4,0,197
149,448,4,3,65,3,20,0,11,3,20,58,228,4,1,317
308,471,3,1,31,3,9,2,11,4,20,209,99,4,0,58
317,192,3,1,68,3,3,1,11,5,20,258,90,4,1,141
111,315,2,1,5,3,7,1,17,5,20,49,218,4,0,199
253,758,2,6,75,0,17,2,18,8,0,228,158,4,0,312
191,734,1,3,18,3,9,0,5,2,20,79,27,4,0,145
273,706,2,3,52,3,5,2,1,7,20,106,64,4,1,17
257,675,3,3,32,3,19,2,13,5,20,258,67,4,0,150
202,162,2,1,42,3,4,1,18,3,20,106,218,4,1,142
76,388,3,3,29,3,6,0,11,0,20,258,27,4,0,62
83,91,3,1,24,3,3,0,11,7,20,258,224,4,0,205
276,370,0,3,29,3,2,1,11,1,20,301,27,4,1,89
220,309,2,1,12,3,15,2,11,0,20,258,72,4,1,186
285,118,4,1,42,3,12,0,11,0,20,139,105,4,0,96
41,553,2,3,72,3,4,2,11,3,20,197,136,4,0,201
24,655,3,3,32,3,1,2,11,6,20,137,9,4,0,169
117,203,4,1,68,3,6,1,11,8,20,258,168,4,0,8
114,175,2,1,42,3,12,2,18,2,20,197,134,4,0,38
121,12,2,5,75,3,15,0,11,2,20,28,79,4,1,194
312,598,3,3,72,3,13,0,11,1,20,258,191,4,1,15
140,232,0,1,55,3,7,1,11,1,20,131,27,4,1,215
12,448,2,3,65,3,20,0,11,3,20,58,228,4,1,129
199,312,1,1,5,3,7,1,0,4,20,106,213,4,1,21
42,576,1,3,72,3,0,2,11,2,20,197,182,4,1,164
193,366,3,1,12,3,9,0,11,2,20,258,72,4,1,280
93,164,4,1,42,3,18,1,18,6,20,122,170,4,1,47
128,318,3,1,5,3,8,2,0,2,20,212,218,4,1,147
231,450,3,3,65,3,14,2,7,7,20,302,228,4,1,22
43,494,4,1,62,3,4,2,11,1,20,270,2,4,0,18
289,79,3,1,24,3,7,1,11,4,20,258,218,4,1,276
174,281,1,1,9,3,20,1,11,0,20,258,218,4,0,68
155,381,2,3,29,3,7,0,11,5,20,146,72,4,1,184
205,705,2,3,17,3,12,0,11,0,20,258,27,4,0,241
237,194,2,1,68,3,2,0,11,5,20,258,91,4,1,60
249,134,4,1,35,3,5,0,18,8,20,258,202,4,1,136
267,797,3,6,66,1,0,2,18,3,6,276,176,4,1,139
176,138,3,1,35,3,17,0,11,3,20,106,133,4,0,295
136,112,3,1,42,3,11,2,11,3,20,258,101,4,1,251
29,75,3,1,24,3,12,0,11,3,20,258,218,4,0,315
299,234,1,1,55,3,10,0,11,5,20,33,27,4,0,30
33,624,3,3,25,3,20,0,11,7,20,145,130,4,1,322
289,264,4,1,58,3,7,1,11,8,20,257,134,4,1,276
269,10,3,5,63,3,1,1,11,6,20,45,114,4,1,12
67,165,2,1,42,3,3,1,11,7,20,257,124,4,1,135
41,426,2,3,65,3,9,2,11,2,20,258,72,4,0,201
308,522,4,1,60,3,0,2,11,7,20,258,102,4,0,58
181,230,3,1,55,3,11,2,11,6,20,61,27,4,1,288
267,387,0,3,29,3,15,1,11,5,20,106,27,4,1,139
285,186,4,1,42,3,9,2,11,1,20,258,94,4,0,96
266,38,3,5,47,3,8,1,8,3,20,257,141,4,0,189
305,579,3,3,72,3,14,2,11,4,20,204,191,4,0,2
305,156,2,1,35,3,10,0,11,0,20,258,134,4,0,2
55,737,0,3,19,3,3,0,4,5,20,142,24,4,0,178
205,386,2,3,29,3,10,1,11,3,20,164,27,4,0,241
269,201,4,1,68,3,10,0,11,7,20,258,219,4,1,12
15,134,4,1,35,3,5,0,18,8,20,258,202,4,1,70
88,550,4,3,72,3,4,2,11,1,20,197,136,4,1,148
207,384,3,3,29,3,2,0,11,6,20,268,228,4,0,281
296,227,3,1,55,3,15,0,11,4,20,31,27,4,1,267
276,967,3,0,75,3,14,0,18,0,20,302,173,4,1,89
126,130,3,1,35,3,6,0,11,7,20,258,134,4,1,298
304,163,4,1,42,3,2,0,11,7,20,257,124,4,0,297
165,369,0,1,12,3,19,2,11,8,20,258,72,4,1,51
21,708,0,3,52,3,9,1,12,5,20,67,25,4,1,307
288,149,3,1,35,3,0,2,11,0,20,258,104,4,1,48
192,637,1,3,26,3,10,0,11,8,20,258,127,4,1,88
9,456,3,1,31,3,2,2,11,6,20,258,102,4,1,261
93,119,2,1,42,3,11,0,11,3,20,156,213,4,1,47
9,598,3,3,72,3,13,0,11,1,20,258,191,4,1,261
57,755,3,7,71,2,9,0,18,2,12,191,224,4,0,123
122,10,4,5,63,3,1,1,11,6,20,45,114,4,0,231
6,123,4,1,42,3,13,2,11,1,20,36,228,4,1,319
254,626,4,3,25,3,4,0,11,2,20,122,169,4,1,326
83,574,2,3,72,3,17,0,11,6,20,197,137,4,0,205
269,982,1,0,75,3,0,2,18,0,20,302,176,4,1,12
273,1015,2,0,75,3,9,1,18,2,20,302,184,4,1,17
153,844,1,4,75,2,19,0,18,0,6,243,163,0,1,113
315,444,3,3,65,3,6,1,11,4,20,272,72,4,1,81
304,246,4,1,58,3,16,0,11,8,20,301,56,4,0,297
27,6,4,5,63,3,20,1,11,2,20,48,17,4,0,318
234,655,4,3,32,3,1,2,11,6,20,137,9,4,1,50
37,608,2,3,25,3,10,0,11,4,20,258,218,4,1,61
6,86,4,1,24,3,17,1,11,8,20,258,133,4,1,319
253,207,1,1,68,3,0,0,11,0,20,258,105,4,0,312
182,655,2,3,32,3,1,2,11,6,20,137,9,4,0,146
152,165,4,1,42,3,3,1,11,7,20,257,124,4,1,107
308,379,3,3,29,3,11,2,11,8,20,285,27,4,0,58
114,287,2,1,28,3,1,2,11,0,20,258,218,4,0,38
92,219,2,1,41,3,1,0,11,8,20,282,27,4,0,216
219,473,3,1,31,3,8,0,11,3,20,258,197,4,1,133
93,581,0,3,72,3,15,2,11,0,20,197,216,4,1,47
43,50,1,5,3,3,13,0,11,5,20,204,70,4,0,18
302,193,3,1,68,3,13,1,11,1,20,258,134,4,1,244
205,473,3,1,31,3,8,0,11,3,20,258,197,4,0,241
128,151,3,1,35,3,15,2,11,4,20,236,224,4,1,147
96,153,2,1,35,3,19,1,11,4,20,258,134,4,0,335
325,8,3,5,49,3,16,2,8,7,20,257,54,4,1,13
176,208,2,1,68,3,17,1,11,8,20,258,134,4,0,295
290,280,3,1,9,3,1,2,11,2,20,111,218,4,0,271
160,667,3,3,13,3,1,2,11,4,20,13,13,4,0,236
126,72,3,1,24,3,11,0,11,6,20,20,218,4,1,298
304,1013,3,0,75,3,11,1,18,4,20,302,158,4,0,297
267,478,3,1,62,3,2,0,11,5,20,294,4,4,1,139
193,176,2,1,42,3,20,0,11,2,20,258,218,4,1,280
324,497,3,1,62,3,19,0,11,4,20,297,220,4,1,293
187,84,2,1,24,3,20,0,11,3,20,136,218,4,1,90
204,1010,0,0,75,3,3,0,18,3,20,302,176,4,1,221
93,133,3,1,35,3,13,0,11,6,20,258,129,4,1,47
30,616,1,3,25,3,15,0,11,2,20,261,134,4,1,55
92,147,4,1,35,3,9,0,11,1,20,106,134,4,0,216
71,542,1,1,61,3,0,1,11,4,20,258,109,4,0,304
254,727,3,3,18,3,0,1,5,0,20,141,27,4,1,326
288,348,2,1,51,3,3,2,11,6,20,258,71,4,1,48
220,143,3,1,35,3,14,1,11,6,20,258,134,4,1,186
205,91,3,1,24,3,3,0,11,7,20,258,224,4,0,241
220,284,3,1,9,3,16,1,11,3,20,258,218,4,1,186
283,141,4,1,35,3,18,0,11,3,20,258,224,4,0,273
114,250,2,1,58,3,17,1,11,4,20,258,218,4,0,38
6,164,4,1,42,3,18,1,18,6,20,122,170,4,1,319
146,462,3,1,31,3,10,0,11,2,20,36,102,4,0,208
308,462,3,1,31,3,10,0,11,2,20,36,102,4,0,58
176,243,3,1,55,3,20,0,11,5,20,272,27,4,0,295
179,548,2,1,61,3,14,0,18,4,20,258,111,4,0,37
121,751,3,6,75,2,4,2,18,0,5,182,223,4,1,194
288,70,3,1,24,3,5,2,11,1,20,52,133,4,1,48
235,492,4,1,62,3,16,2,11,6,20,36,220,4,0,74
138,287,2,1,28,3,1,2,11,0,20,258,218,4,0,171
287,212,3,1,68,3,7,2,11,8,20,258,181,4,0,274
175,72,3,1,24,3,11,0,11,6,20,20,218,4,0,258
63,192,3,1,68,3,3,1,11,5,20,258,90,4,1,125
308,171,3,1,42,3,1,1,11,5,20,258,133,4,0,58
123,712,2,3,17,3,6,0,11,2,20,257,74,4,0,64
75,158,3,1,75,3,10,2,8,0,20,250,189,4,1,218
56,826,3,4,74,2,14,2,18,5,6,11,164,0,1,239
115,381,4,3,29,3,7,0,11,5,20,146,72,4,0,313
246,118,4,1,42,3,12,0,11,0,20,139,105,4,0,316
4,397,3,3,44,3,9,1,11,5,20,258,81,4,1,98
252,273,0,1,58,3,9,1,11,4,20,258,218,4,0,332
286,6,3,5,63,3,20,1,11,2,20,48,17,4,1,67
239,281,2,1,9,3,20,1,11,0,20,258,218,4,0,259
211,624,2,3,25,3,20,0,11,7,20,145,130,4,0,232
97,473,3,1,31,3,8,0,11,3,20,258,197,4,0,196
272,487,3,1,62,3,14,0,11,6,20,258,220,4,0,34
27,360,3,1,31,3,5,1,8,1,20,197,218,4,0,318
142,28,2,5,39,3,12,2,11,6,20,258,57,4,0,23
196,592,3,3,72,3,15,2,11,7,20,197,191,4,0,99
219,256,4,1,59,3,18,0,11,0,20,258,218,4,1,133
265,664,3,3,32,3,3,1,11,1,20,258,13,4,1,256
127,289,2,1,9,3,10,0,11,3,20,258,218,4,0,227
298,463,4,1,31,3,9,2,11,0,20,106,225,4,1,11
92,30,2,5,39,3,1,0,11,8,20,151,39,4,0,216
315,58,3,5,30,3,5,1,11,8,20,258,89,4,1,81
295,445,3,3,65,3,9,0,8,0,20,290,228,4,1,233
287,444,2,3,65,3,6,1,11,4,20,272,72,4,0,274
15,811,3,7,71,1,2,2,18,6,7,99,134,4,1,70
128,725,2,3,18,3,12,2,5,5,20,54,27,4,1,147
179,290,0,1,28,3,7,2,11,2,20,258,218,4,0,37
176,116,3,1,42,3,17,2,11,7,20,258,53,4,0,295
41,472,2,1,31,3,3,1,11,6,20,258,177,4,0,201
136,141,3,1,35,3,18,0,11,3,20,258,224,4,1,251
195,753,2,6,75,0,20,1,18,7,0,175,179,4,0,254
213,147,3,1,35,3,9,0,11,1,20,106,134,4,0,115
92,923,3,4,75,0,18,1,18,2,6,216,176,0,0,216
290,652,2,3,34,3,14,1,11,3,20,77,9,4,0,271
77,235,4,1,55,3,12,0,11,7,20,272,27,4,1,130
276,1027,3,0,75,3,4,1,18,6,20,302,176,4,1,89
187,27,3,5,39,3,14,1,11,8,20,258,116,4,1,90
231,717,3,3,52,3,18,0,8,3,20,302,75,4,1,22
196,21,1,5,39,3,14,2,11,1,20,258,35,4,0,99
220,162,4,1,42,3,4,1,18,3,20,106,218,4,1,186
273,287,3,1,28,3,1,2,11,0,20,258,218,4,1,17
68,392,2,3,29,3,3,0,11,0,20,258,27,4,1,19
302,14,0,5,54,3,18,2,11,4,20,258,30,4,1,244
199,352,0,1,51,3,19,1,11,6,20,258,71,4,1,21
55,385,3,3,29,3,10,0,11,2,20,301,27,4,0,178
12,300,0,1,28,3,18,2,11,3,20,258,134,4,1,129
204,234,0,1,55,3,10,0,11,5,20,33,27,4,1,221
123,163,4,1,42,3,2,0,11,7,20,257,124,4,0,64
126,133,4,1,35,3,13,0,11,6,20,258,129,4,1,298
90,685,2,3,69,3,6,1,11,3,20,258,72,4,0,101
63,50,2,5,3,3,13,0,11,5,20,204,70,4,1,125
234,472,4,1,31,3,3,1,11,6,20,258,177,4,1,50
260,70,1,1,24,3,5,2,11,1,20,52,133,4,1,46
88,824,3,4,74,1,15,2,18,4,6,15,164,0,1,148
142,84,1,1,24,3,20,0,11,3,20,136,218,4,0,23
61,745,0,7,71,0,2,1,18,2,18,40,16,4,1,159
320,109,2,1,42,3,15,0,11,3,20,166,105,4,1,119
195,166,4,1,42,3,8,1,8,1,20,209,189,4,0,254
274,261,4,1,57,3,18,1,11,0,20,249,218,4,0,83
174,275,2,1,59,3,15,1,11,8,20,301,218,4,0,68
37,742,1,6,75,0,10,2,18,0,5,258,46,4,1,61
97,505,3,1,21,3,3,2,11,0,20,258,102,4,0,196
323,176,3,1,42,3,20,0,11,2,20,258,218,4,0,278
57,604,3,3,25,3,13,0,11,1,20,258,169,4,0,123
57,634,4,3,73,3,1,1,11,2,20,258,169,4,0,123
25,14,3,5,54,3,18,2,11,4,20,258,30,4,0,224
6,172,3,1,42,3,17,0,11,4,20,258,134,4,1,319
110,336,2,1,51,3,7,0,11,2,20,258,71,4,0,33
107,144,1,1,35,3,14,1,18,8,20,258,61,4,1,168
119,381,1,3,29,3,7,0,11,5,20,146,72,4,1,163
290,157,2,1,42,3,12,1,18,5,20,272,176,4,0,271
294,188,2,1,68,3,10,0,11,5,20,258,219,4,0,270
273,10,4,5,63,3,1,1,11,6,20,45,114,4,1,17
220,200,3,1,68,3,12,1,11,2,20,258,105,4,1,186
284,85,3,1,24,3,3,1,11,1,20,23,218,4,1,303
60,414,2,3,44,3,19,1,11,2,20,106,81,4,1,151
104,635,3,3,73,3,16,1,11,6,20,88,155,4,0,103
228,200,4,1,68,3,12,1,11,2,20,258,105,4,0,26
244,174,3,1,42,3,13,0,11,1,20,258,133,4,0,16
21,475,3,1,31,3,13,2,11,2,20,209,102,4,1,307
163,246,4,1,58,3,16,0,11,8,20,301,56,4,1,27
159,164,1,1,42,3,18,1,18,6,20,122,170,4,1,277
107,82,3,1,24,3,5,0,11,4,20,258,218,4,1,168
302,80,0,1,24,3,0,0,11,7,20,157,218,4,1,244
193,171,4,1,42,3,1,1,11,5,20,258,133,4,1,280
6,183,4,1,42,3,4,2,18,1,20,302,176,4,1,319
323,448,3,3,65,3,20,0,11,3,20,58,228,4,0,278
75,116,2,1,42,3,17,2,11,7,20,258,53,4,1,218
83,52,3,5,4,3,7,1,11,8,20,258,102,4,0,205
184,542,3,1,61,3,0,1,11,4,20,258,109,4,0,57
254,268,4,1,58,3,20,1,11,8,20,258,218,4,1,326
82,493,4,1,62,3,3,2,11,2,20,275,221,4,0,5
72,275,2,1,59,3,15,1,11,8,20,301,218,4,1,195
100,406,2,3,44,3,9,1,11,6,20,197,27,4,1,249
192,692,3,3,33,3,20,2,11,0,20,32,72,4,1,88
265,106,4,1,42,3,3,2,11,4,20,258,85,4,1,256
0,85,2,1,24,3,3,1,11,1,20,23,218,4,1,149
15,470,4,1,31,3,4,1,8,4,20,287,177,4,1,70
209,286,1,1,28,3,8,1,11,8,20,258,134,4,1,112
88,28,3,5,39,3,12,2,11,6,20,258,57,4,1,148
232,598,3,3,72,3,13,0,11,1,20,258,191,4,1,263
